,a(p(Erk))
3538,-8.341300964355469
3539,-4.808074951171861
3540,-6.1571502685546875
3541,-6.993568420410156
3542,-12.957595825195298
3543,-11.551986694335923
3544,-3.8212890625
3545,-10.693183898925781
3546,-13.737052917480469
3547,-12.9613037109375
3548,-7.615669250488281
3549,-16.22369384765625
3550,-5.056312561035156
3551,3.9014205932617188
3552,-10.757415771484375
3553,-12.012588500976548
3554,-5.104698181152344
3555,-10.663345336914062
3556,-7.079566955566406
3557,-14.5472412109375
3558,-10.391410827636705
3559,-14.649696350097656
3560,-4.663825988769531
3561,-3.961944580078125
3562,-7.8839569091796875
3563,-7.060455322265625
3564,-3.7648544311523438
3565,-9.446754455566406
3566,-6.0416107177734375
3567,-4.435630798339844
3568,-2.690765380859375
3569,-14.074676513671875
3570,-12.198616027832031
3571,-18.711486816406236
3572,-16.144355773925767
3573,-1.50640869140625
3574,-5.864646911621094
3575,-8.100776672363281
3576,-15.111717224121094
3577,-8.9078369140625
3578,-17.593231201171875
3579,-11.151611328125
3580,-15.055747985839844
3581,-9.496772766113281
3582,-6.4236907958984375
3583,-14.758064270019531
3584,-9.924819946289062
3585,-11.359092712402344
3586,-11.47442626953125
3587,-16.757728576660142
3588,-11.27410888671875
3589,0.5454788208007812
3590,-8.4896240234375
3591,-3.2564773559570312
3592,-9.382804870605483
3593,-15.302177429199219
3594,-18.659141540527344
3595,-9.058242797851562
3596,-13.720809936523452
3597,-5.144432067871094
3598,-17.902740478515625
3599,-10.160194396972656
3600,-4.224937438964844
3601,-7.2891082763671875
3602,-11.45782470703125
3603,-8.5313720703125
3604,-4.76171875
3605,-17.244949340820312
3606,-3.5519561767578125
3607,-10.518165588378906
3608,-10.443023681640625
3609,-2.1700668334960938
3610,-9.006317138671875
3611,-3.2677841186523438
3612,-11.336349487304688
3613,-10.281829833984375
3614,-16.692390441894517
3615,1.8949203491210938
3616,-8.940986633300781
3617,0.3558197021484375
3618,-12.407478332519531
3619,5.790092468261719
3620,-16.137619018554688
3621,-9.158203125
3622,-10.01627349853517
3623,-2.0287551879882812
3624,-16.993133544921875
3625,-8.837081909179688
3626,-16.41259002685547
3627,0.53277587890625
3628,-7.343940734863281
3629,-12.777389526367188
3630,-9.049522399902358
3631,-5.2430267333984375
3632,1.2635116577148438
3633,-4.021781921386719
3634,0.6673355102539062
3635,-8.535331726074219
3636,-9.375282287597656
3637,4.090827941894531
3638,-10.3143310546875
3639,-11.012756347656236
3640,-9.025688171386733
3641,-16.644615173339844
3642,-3.6398239135742188
3643,-9.372467041015625
3644,-2.4992294311523438
3645,-15.181365966796875
3646,-18.872657775878906
3647,-13.393928527832031
3648,-8.264488220214844
3649,2.1989593505859375
3650,-2.3225555419921875
3651,-11.729133605957045
3652,-14.332145690917969
3653,-7.260673522949219
3654,-13.025527954101562
3655,-19.606597900390625
3656,-16.57107543945311
3657,-3.5447158813476562
3658,-2.57073974609375
3659,-13.204460144042969
3660,-6.756752014160156
3661,-9.762771606445312
3662,-13.954353332519531
3663,0.6790390014648438
3664,-7.235191345214844
3665,-5.576225280761719
3666,-1.7474136352539062
3667,-11.260063171386719
3668,-7.701988220214844
3669,-3.6799545288085938
3670,-0.5448379516601562
3671,0.1569366455078125
3672,-4.069694519042969
3673,-7.935768127441406
3674,-14.736175537109375
3675,-12.944770812988281
3676,-9.101654052734375
3677,-9.765205383300767
3678,-6.364654541015639
3679,-5.904640197753906
3680,-10.222450256347656
3681,-10.539970397949233
3682,-8.228569030761719
3683,-12.454963684082031
3684,1.9482269287109375
3685,-7.262260437011719
3686,-7.8919830322265625
3687,-6.036933898925781
3688,-10.43136596679686
3689,-10.155487060546875
3690,-8.954795837402344
3691,-5.418449401855469
3692,-0.9466094970703125
3693,-6.858726501464844
3694,-11.311248779296875
3695,-0.7194900512695312
3696,-7.489524841308594
3697,-8.7373046875
3698,-10.183868408203125
3699,-8.274742126464844
3700,-7.26788330078125
3701,-2.8584823608398438
3702,-8.58285522460936
3703,-8.835105895996094
3704,-5.218437194824219
3705,4.3034515380859375
3706,-21.418128967285142
3707,-10.318702697753906
3708,-16.935073852539062
3709,-14.268310546875
3710,-6.3236083984375
3711,-5.048774719238281
3712,-7.8482818603515625
3713,-8.742019653320312
3714,-18.72440338134767
3715,-10.788764953613281
3716,-13.568435668945312
3717,-10.500396728515625
3718,-5.935615539550781
3719,-3.3122177124023438
3720,5.9068603515625
3721,-0.6335678100585938
3722,-5.663154602050781
3723,-8.180313110351562
3724,-10.647605895996094
3725,-1.104736328125
3726,-9.415061950683594
3727,-11.276268005371094
3728,-7.4665679931640625
3729,-9.148773193359375
3730,2.9697799682617188
3731,-12.867042541503892
3732,-0.5446624755859375
3733,-9.542312622070327
3734,-3.6183547973632812
3735,-12.21856689453125
3736,-3.53167724609375
3737,-6.314384460449219
3738,-14.743850708007812
3739,-8.601814270019531
3740,-9.221397399902344
3741,-5.5183563232421875
3742,-7.450309753417969
3743,-7.273796081542969
3744,-5.043846130371094
3745,-10.999519348144531
3746,-8.285362243652344
3747,-8.012016296386705
3748,-7.751197814941406
3749,-8.680519104003906
3750,-9.22003173828125
3751,-10.299850463867188
3752,-6.323204040527344
3753,-3.3177108764648438
3754,-2.1324691772460938
3755,-6.123748779296875
3756,-4.4214019775390625
3757,-14.251220703125
3758,-15.202095031738281
3759,-8.173629760742188
3760,-12.072097778320312
3761,-6.694732666015625
3762,-5.50946044921875
3763,-6.322944641113281
3764,-7.4478759765625
3765,-8.702873229980469
3766,-9.175811767578125
3767,-6.692848205566406
3768,-6.301856994628906
3769,-2.973876953125
3770,-8.630195617675781
3771,-3.1108627319335938
3772,0.4954833984375
3773,-7.530235290527344
3774,-5.7189483642578125
3775,-3.0820693969726562
3776,-15.771041870117188
3777,-5.2751312255859375
3778,-1.8185501098632812
3779,-7.1722564697265625
3780,-8.998893737792969
3781,-11.170242309570312
3782,-9.656806945800781
3783,-2.573150634765625
3784,-9.227012634277344
3785,-0.00835418701171875
3786,-0.070831298828125
3787,-7.428466796875
3788,-10.330795288085938
3789,-4.201667785644531
3790,-11.391349792480469
3791,-10.6854248046875
3792,-6.641334533691406
3793,-7.056449890136719
3794,4.302978515625
3795,-17.78730010986328
3796,-10.316650390625
3797,-15.591468811035156
3798,-14.130973815917955
3799,1.9043731689453125
3800,-3.6807403564453125
3801,-5.062889099121094
3802,-7.154930114746094
3803,-14.455940246582045
3804,-6.448234558105469
3805,-15.585319519042969
3806,-12.6400146484375
3807,-5.710449218750014
3808,-4.352569580078125
3809,-15.642173767089844
3810,-13.08921051025392
3811,-18.92327880859375
3812,-10.343742370605469
3813,-10.108779907226562
3814,-3.2503509521484375
3815,-13.11212158203125
3816,-10.743690490722656
3817,-11.714874267578125
3818,-13.758285522460938
3819,-5.342353820800781
3820,-5.9831085205078125
3821,-9.81814575195311
3822,-23.037803649902344
3823,-4.142356872558594
3824,-4.344230651855469
3825,-5.8173370361328125
3826,-15.5721435546875
3827,-9.210258483886719
3828,-9.383331298828125
3829,-4.9698028564453125
3830,-9.526351928710938
3831,3.367523193359375
3832,-11.871414184570327
3833,-3.7179641723632812
3834,-14.993759155273438
3835,-14.115669250488267
3836,-14.497390747070312
3837,-10.476242065429688
3838,-10.338409423828125
3839,-16.584129333496094
3840,-5.2355804443359375
3841,-9.103355407714844
3842,-13.47894287109375
3843,-9.348442077636719
3844,-10.047706604003906
3845,-17.21551513671875
3846,-5.3637847900390625
3847,-5.811798095703125
3848,-9.588668823242188
3849,-5.312156677246094
3850,-9.375946044921875
3851,-7.5414276123046875
3852,1.0705337524414062
3853,-10.473831176757812
3854,-6.2301177978515625
3855,-10.267890930175781
3856,-4.4331207275390625
3857,-14.365989685058594
3858,-8.076103210449219
3859,-7.1664886474609375
3860,-7.341400146484375
3861,-16.41812133789061
3862,-6.518028259277344
3863,1.8247528076171875
3864,-17.702293395996094
3865,-6.886863708496108
3866,-28.5151824951172
3867,-4.3963623046875
3868,-5.9366302490234375
3869,-2.9347915649414062
3870,-4.952278137207031
3871,-13.273391723632812
3872,-18.068115234375
3873,-7.709922790527344
3874,-8.49423217773436
3875,-6.068778991699219
3876,-14.98996734619142
3877,-3.65863037109375
3878,0.7078933715820312
3879,-2.6668319702148438
3880,1.5896453857421875
3881,-5.807952880859375
3882,-3.3828506469726562
3883,-1.2757415771484375
3884,-5.386482238769531
3885,-6.40399169921875
3886,-8.06060791015625
3887,-1.007354736328125
3888,-7.923240661621094
3889,-3.4620361328125
3890,-12.910530090332031
3891,-10.469505310058594
3892,-7.2235870361328125
3893,1.2144927978515625
3894,-11.014228820800781
3895,-4.478385925292969
3896,-5.176612854003906
3897,-7.7745208740234375
3898,-10.100639343261719
3899,-7.3056640625
3900,-4.216651916503906
3901,-5.221885681152344
3902,-13.90496826171875
3903,-15.493392944335938
3904,-11.651565551757812
3905,-5.178871154785156
3906,0.13489532470703125
3907,-3.2402267456054688
3908,-7.854850769042969
3909,-12.193672180175781
3910,-1.1232681274414062
3911,-1.4468536376953125
3912,-6.513031005859375
3913,-2.032318115234375
3914,-17.124000549316406
3915,-9.063827514648438
3916,-4.657829284667969
3917,-3.1204986572265625
3918,-10.829811096191406
3919,-4.487709045410156
3920,-5.549278259277344
3921,-18.51346588134767
3922,-2.0954055786132812
3923,-7.62677001953125
3924,-9.026756286621094
3925,-5.889312744140625
3926,-12.64432525634767
3927,-8.759391784667969
3928,-1.6182327270507812
3929,-11.106758117675781
3930,-5.852333068847656
3931,-9.917449951171875
3932,-2.9346847534179688
3933,-2.1307373046875
3934,-12.747283935546875
3935,-12.291564941406236
3936,-1.5798492431640625
3937,-11.346839904785156
3938,-10.51446533203125
3939,-4.9849395751953125
3940,-14.016372680664062
3941,-7.180641174316406
3942,-3.1165008544921875
3943,-8.257057189941406
3944,-10.20172119140625
3945,-13.027244567871094
3946,-4.709846496582031
3947,-6.090415954589844
3948,-5.812835693359375
3949,-10.023483276367188
3950,-8.177810668945312
3951,-13.119132995605469
3952,-2.3383560180664062
3953,-20.48104858398436
3954,-8.509696960449205
3955,-12.000099182128906
3956,-12.850013732910156
3957,-5.6388397216796875
3958,-14.957344055175781
3959,-10.843193054199219
3960,-5.1870498657226705
3961,0.5482635498046875
3962,-7.4355316162109375
3963,-7.9594879150390625
3964,-3.274322509765625
3965,-18.15139770507811
3966,-12.932464599609375
3967,-5.862701416015625
3968,-12.746978759765625
3969,-6.926025390625
3970,-4.189689636230469
3971,-6.2894287109375
3972,-3.0574722290039062
3973,-6.275993347167969
3974,-3.9006576538085938
3975,-13.308876037597656
3976,-4.474250793457031
3977,-11.882591247558594
3978,-12.496269226074219
3979,-6.928001403808594
3980,-6.161247253417969
3981,-8.982269287109375
3982,-9.051979064941406
3983,-7.8000640869140625
3984,-0.6128387451171875
3985,-2.0075759887695312
3986,-0.9267196655273438
3987,-10.102363586425781
3988,-3.7780380249023438
3989,-7.6442413330078125
3990,-7.384498596191406
3991,-9.918434143066392
3992,-8.406578063964844
3993,-6.497200012207031
3994,-6.099769592285156
3995,-6.853828430175781
3996,0.8311386108398438
3997,-11.941139221191406
3998,-3.8252944946289062
3999,-8.246589660644531
4000,-1.4615020751953125
4001,-9.676765441894531
4002,-17.837982177734375
4003,-8.15899658203125
4004,-15.940200805664062
4005,-12.07395172119142
4006,-1.5130538940429688
4007,-5.723480224609375
4008,-3.921173095703125
4009,-16.95441436767578
4010,-7.721595764160142
4011,-7.222190856933594
4012,-6.8850860595703125
4013,0.33889007568359375
4014,0.27097320556640625
4015,-0.9117584228515625
4016,-7.342651367187486
4017,-12.498489379882812
4018,-12.544235229492188
4019,-6.960845947265625
4020,-16.009429931640625
4021,-7.233978271484375
4022,-23.30968475341797
4023,-17.225219726562486
4024,0.41973114013671875
4025,-5.89837646484375
4026,-0.844390869140625
4027,-6.260055541992202
4028,-5.969779968261719
4029,-9.252204895019531
4030,-9.107223510742173
4031,-2.8241043090820312
4032,-12.646659851074219
4033,0.2437744140625
4034,-15.566307067871094
4035,-8.982147216796875
4036,-8.993194580078125
4037,-10.686897277832031
4038,-11.439567565917969
4039,-6.627281188964844
4040,-8.226219177246094
4041,-10.432411193847656
4042,-19.87548828125
4043,-6.171607971191406
4044,-3.8026504516601562
4045,-2.3406829833984375
4046,-3.091552734375
4047,-12.833869934082031
4048,-6.625068664550781
4049,-5.695137023925781
4050,-7.01312255859375
4051,-15.830146789550767
4052,-7.7980499267578125
4053,-10.154960632324219
4054,-2.4677886962890625
4055,-14.408721923828125
4056,-8.602226257324219
4057,-6.634269714355469
4058,-6.308784484863281
4059,-1.1123580932617188
4060,-21.215896606445312
4061,0.4130859375
4062,-11.78509521484375
4063,-4.9161529541015625
4064,-14.885246276855469
4065,0.6463699340820312
4066,-5.910499572753906
4067,-19.421463012695312
4068,1.0318756103515625
4069,-2.4178619384765625
4070,-2.9818649291992188
4071,-16.673194885253906
4072,-14.252784729003906
4073,-17.92840576171875
4074,2.9834823608398438
4075,-11.980827331542969
4076,-9.720947265625
4077,-4.430641174316406
4078,-12.16595458984375
4079,-19.8779296875
4080,-10.363800048828125
4081,-6.016357421875
4082,-6.629234313964844
4083,-8.319908142089844
4084,-8.786399841308594
4085,-11.140830993652344
4086,-11.492645263671875
4087,-2.8008499145507812
4088,-11.729545593261719
4089,-8.766738891601562
4090,-9.277450561523438
4091,-18.189018249511733
4092,-11.513816833496094
4093,-12.999336242675781
4094,-15.96639251708983
4095,-6.521812438964844
4096,-13.714248657226562
4097,-4.943641662597656
4098,-6.486778259277344
4099,-16.299339294433594
4100,-10.796745300292969
4101,-9.303459167480469
4102,-7.2494049072265625
4103,-7.290718078613281
4104,-7.218093872070298
4105,-3.8164138793945312
4106,-7.256523132324219
4107,-6.040351867675781
4108,-2.5557022094726562
4109,-13.356384277343736
4110,-1.5087661743164062
4111,4.027458190917969
4112,-0.8988494873046875
4113,-4.169891357421875
4114,-14.114471435546875
4115,-12.943435668945312
4116,-10.624755859375
4117,-16.949180603027344
4118,-9.785369873046875
4119,-8.522926330566406
4120,-1.0089797973632812
4121,-7.477996826171875
4122,1.4549331665039062
4123,-4.400032043457031
4124,0.9176864624023438
4125,-13.847724914550781
4126,-0.9157333374023438
4127,-17.56939697265625
4128,-0.1781768798828125
4129,-9.00543212890625
4130,-6.7481842041015625
4131,-7.8682861328125
4132,-6.9816436767578125
4133,-13.184127807617188
4134,-9.681198120117188
4135,-14.749526977539062
4136,-15.440284729003906
4137,-4.578155517578125
4138,-4.3285980224609375
4139,-14.667831420898438
4140,-10.043251037597656
4141,3.4233627319335938
4142,-14.748008728027344
4143,-5.117469787597642
4144,-11.064224243164062
4145,-8.452835083007812
4146,-7.4945068359375
4147,-6.7553863525390625
4148,-11.559768676757812
4149,-4.011192321777344
4150,-12.512939453125014
4151,-4.24688720703125
4152,-11.192855834960938
4153,-14.07366943359375
4154,-4.925483703613281
4155,-11.703216552734375
4156,-13.289123535156236
4157,-8.54501342773436
4158,-10.155052185058594
4159,-9.987205505371094
4160,-10.47149658203125
4161,-7.102775573730469
4162,-8.354492187499986
4163,-13.006294250488281
4164,-7.3602752685546875
4165,-15.216781616210938
4166,-7.7908172607421875
4167,6.531158447265625
4168,-12.153099060058594
4169,-3.9598617553710938
4170,-4.221626281738281
4171,-12.731170654296875
4172,-4.479621887207031
4173,-2.2630691528320312
4174,-0.36562347412109375
4175,-8.8184814453125
4176,-11.788818359375014
4177,-10.985900878906264
4178,-7.2692413330078125
4179,-8.442123413085938
4180,-7.5213165283203125
4181,-7.2802276611328125
4182,-17.410728454589844
4183,-9.689826965332031
4184,-3.125579833984375
4185,-9.969551086425781
4186,-3.4854965209960938
4187,-3.2597122192382812
4188,-6.832588195800781
4189,-14.183609008789062
4190,-15.237014770507812
4191,-6.3737945556640625
4192,-5.2336807250976705
4193,-12.208541870117188
4194,-16.615242004394545
4195,-7.992118835449219
4196,-5.450347900390625
4197,-7.1810302734375
4198,-3.38812255859375
4199,-4.544158935546875
4200,-9.620849609375
4201,-10.988288879394531
4202,-18.131675720214844
4203,-4.754302978515625
4204,-16.863914489746094
4205,-5.0406494140625
4206,-8.754234313964844
4207,-9.463699340820312
4208,-8.545974731445312
4209,-0.5931472778320312
4210,-12.126403808593764
4211,-14.81771087646483
4212,-11.139518737792969
4213,-8.388031005859375
4214,-12.271591186523438
4215,-14.776687622070312
4216,-7.012870788574219
4217,-7.4771575927734375
4218,-10.363975524902344
4219,-10.880424499511719
4220,-0.12656402587890625
4221,-9.407463073730469
4222,-9.330078125
4223,-5.172431945800781
4224,-1.2474365234375
4225,-14.925544738769531
4226,-8.058876037597642
4227,2.1092376708984375
4228,-3.3772354125976562
4229,-6.638702392578125
4230,-6.606132507324219
4231,-7.724937438964844
4232,-8.390548706054688
4233,-6.237297058105469
4234,-4.709381103515625
4235,-12.040641784667969
4236,-12.324317932128906
4237,-7.5627593994140625
4238,-7.38812255859375
4239,-10.441848754882812
4240,-7.426300048828125
4241,-8.976081848144531
4242,-4.796531677246094
4243,-12.320014953613295
4244,-0.8317031860351562
4245,-7.174774169921875
4246,-2.9133682250976562
4247,-8.678939819335938
4248,-9.586685180664062
4249,4.717491149902344
4250,-8.784164428710938
4251,-12.045204162597656
4252,-3.2369918823242188
4253,-14.122833251953125
4254,-16.541290283203125
4255,-7.529609680175781
4256,-3.1385879516601562
4257,-10.821617126464858
4258,-17.985877990722656
4259,3.2416305541992188
4260,-5.398841857910156
4261,-5.257499694824219
4262,-3.929046630859375
4263,-12.468589782714844
4264,-0.5783004760742188
4265,-13.144493103027358
4266,-7.9998321533203125
4267,-5.8778533935546875
4268,-13.316581726074219
4269,-17.126045227050767
4270,-4.802108764648452
4271,-16.124122619628906
4272,-15.83837890625
4273,-5.844215393066406
4274,-0.7248077392577983
4275,-7.470497131347656
4276,-4.605560302734375
4277,-11.173469543457031
4278,-20.322135925292955
4279,-5.3492431640625
4280,-5.229850769042969
4281,-11.026596069335938
4282,-11.987022399902344
4283,-13.664421081542983
4284,-13.183578491210938
4285,-7.928108215332031
4286,1.2996673583984375
4287,-1.54180908203125
4288,-3.6908035278320312
4289,-15.391365051269531
4290,-7.1763763427734375
4291,-11.1485595703125
4292,-9.886856079101562
4293,-7.288116455078125
4294,-2.8662033081054688
4295,-8.404808044433594
4296,-1.5757675170898438
4297,-2.7199935913085938
4298,-10.118057250976562
4299,-4.5704345703125
4300,-16.621543884277358
4301,-13.761505126953125
4302,-12.138366699218764
4303,-11.482460021972656
4304,-4.4644775390625
4305,-5.9217681884765625
4306,-12.766311645507812
4307,-6.516548156738281
4308,-9.210182189941406
4309,-5.1943359375
4310,-0.372283935546875
4311,-3.9257888793945312
4312,-12.987937927246094
4313,-15.599258422851577
4314,-2.5278167724609375
4315,-6.6031494140625
4316,2.2765274047851562
4317,-12.095932006835938
4318,-12.803001403808594
4319,-7.722404479980469
4320,-8.279541015625
4321,-7.180450439453125
4322,-12.420158386230469
4323,-9.968963623046875
4324,-9.480636596679688
4325,-6.4953155517578125
4326,-6.102577209472656
4327,-10.140678405761733
4328,-2.6638412475585938
4329,-8.667312622070312
4330,-2.0907440185546875
4331,-11.140350341796875
4332,-15.150794982910156
4333,-4.4548492431640625
4334,-9.15615844726561
4335,-9.36740112304686
4336,2.3248825073242188
4337,-9.319068908691406
4338,-10.095138549804688
4339,-4.262977600097656
4340,-5.35943603515625
4341,-10.507904052734375
4342,-9.1373291015625
4343,-7.589637756347656
4344,-0.1160125732421875
4345,-7.516761779785156
4346,-11.198669433593736
4347,-11.519111633300781
4348,-5.303749084472656
4349,-11.632400512695312
4350,-9.073036193847656
4351,1.5457534790039062
4352,-10.108177185058594
4353,-6.60626220703125
4354,-12.627845764160156
4355,-5.9686126708984375
4356,-4.0032196044921875
4357,-8.457633972167969
4358,-3.8924026489257812
4359,-9.732376098632812
4360,-9.168540954589844
4361,-3.71942138671875
4362,-8.805793762207017
4363,-13.40792083740233
4364,-0.9947433471679688
4365,-9.931419372558594
4366,-0.040435791015625
4367,-16.98833465576172
4368,-11.434326171875
4369,-14.917419433593764
4370,-4.33294677734375
4371,-12.617599487304688
4372,-1.2145156860351562
4373,0.47107696533203125
4374,0.724884033203125
4375,-5.56524658203125
4376,-9.783828735351562
4377,-3.8797454833984375
4378,-7.659034729003906
4379,-6.236213684082031
4380,-14.331481933593764
4381,-4.368064880371094
4382,-10.07815551757811
4383,-6.124198913574219
4384,-5.731353759765625
4385,-7.892372131347656
4386,-7.274078369140625
4387,-14.696121215820312
4388,0.056365966796875
4389,-3.287261962890625
4390,-15.667060852050781
4391,-9.454429626464844
4392,-7.8533401489257955
4393,-2.4337158203125
4394,-8.200180053710938
4395,-3.8132705688476562
4396,-8.936904907226562
4397,-4.73052978515625
4398,0.18967437744140625
4399,-5.615394592285156
4400,-8.281692504882812
4401,-10.709281921386719
4402,-5.1159210205078125
4403,-4.422950744628906
4404,-11.632003784179702
4405,-8.470451354980469
4406,-13.697052001953125
4407,-3.472259521484375
4408,4.3497314453125
4409,-7.661491394042969
4410,-10.9161376953125
4411,3.3419342041015625
4412,-8.605911254882812
4413,-14.954414367675781
4414,-7.711616516113281
4415,-1.462005615234375
4416,-1.166778564453125
4417,-0.8491668701171875
4418,-14.008270263671875
4419,-9.99652099609375
4420,-5.978630065917969
4421,-13.009674072265625
4422,-19.957847595214844
4423,-10.975837707519531
4424,-15.9263916015625
4425,-7.3846282958984375
4426,-6.140655517578125
4427,-9.140830993652344
4428,-5.491729736328125
4429,-8.743148803710938
4430,-6.857048034667969
4431,-0.22496795654296875
4432,-9.42108154296875
4433,-9.177955627441406
4434,-14.553550720214844
4435,-6.297218322753906
4436,-1.841644287109375
4437,3.8326873779296875
4438,-13.583930969238281
4439,-15.32808685302733
4440,-6.981727600097656
4441,1.1802597045898438
4442,-12.056045532226562
4443,-7.757537841796875
4444,1.7361831665039062
4445,-6.3675689697265625
4446,-14.857597351074219
4447,-11.307929992675781
4448,-1.5953216552734375
4449,-13.440811157226562
4450,-2.1459197998046875
4451,-14.914947509765625
4452,0.5128097534179688
4453,-11.64990234375
4454,-13.211936950683608
4455,-7.017913818359375
4456,-7.364860534667969
4457,-10.465698242187514
4458,1.5713958740234375
4459,-6.587432861328125
4460,-3.697845458984375
4461,-10.791160583496094
4462,-10.264633178710938
4463,-12.859138488769531
4464,-5.750762939453125
4465,-14.77944183349608
4466,-14.971237182617188
4467,-4.477012634277344
4468,-2.668823242187514
4469,-1.993316650390625
4470,-2.4462890625
4471,-1.9018936157226562
4472,1.0529708862304688
4473,-4.4669647216796875
4474,-2.4688720703125
4475,-11.642501831054688
4476,-12.342391967773438
4477,-7.6364669799804545
4478,-16.322471618652358
4479,-4.08355712890625
4480,1.2373580932617188
4481,-4.575813293457031
4482,-2.339935302734375
4483,-8.085762023925781
4484,-9.808616638183594
4485,-16.562973022460938
4486,-9.592445373535156
4487,-11.464599609375
4488,-5.4078369140625
4489,-10.477256774902358
4490,-8.676811218261719
4491,0.378204345703125
4492,-5.021553039550781
4493,-6.722656249999986
4494,-13.887001037597656
4495,-7.675941467285156
4496,-6.668670654296875
4497,-4.155670166015625
4498,-0.45684814453125
4499,-11.517890930175781
4500,-0.496429443359375
4501,-4.18389892578125
4502,-5.532928466796875
4503,-12.810806274414062
4504,-3.7807083129882812
4505,-10.977653503417955
4506,-11.580711364746094
4507,-4.893829345703125
4508,-5.932975769042969
4509,-2.662567138671875
4510,-17.24266815185547
4511,-10.786407470703125
4512,-20.553596496582017
4513,-18.436119079589844
4514,-12.327743530273438
4515,-6.606727600097656
4516,-9.046958923339844
4517,-12.9383544921875
4518,-8.149467468261719
4519,-9.345939636230469
4520,0.443267822265625
4521,-17.618774414062486
4522,-13.879837036132812
4523,-6.092018127441406
4524,-7.9701919555664205
4525,-2.0589523315429688
4526,-7.5924224853515625
4527,-4.25457763671875
4528,-9.584098815917969
4529,-11.729293823242188
4530,-6.735137939453125
4531,-2.9294586181640625
4532,-5.546058654785156
4533,-4.029838562011719
4534,-6.827384948730469
4535,-7.1456451416015625
4536,-4.890007019042969
4537,-9.760658264160156
4538,-4.9545745849609375
4539,-18.631591796874986
4540,-8.148971557617188
4541,-5.941627502441406
4542,3.0095138549804688
4543,-14.392105102539062
4544,-11.768104553222656
4545,-14.2845458984375
4546,-14.462936401367188
4547,-8.882987976074219
4548,-7.309478759765625
4549,-11.820030212402344
4550,-13.241943359375
4551,-15.307510375976562
4552,-9.048164367675781
4553,-13.714088439941406
4554,-3.1830291748046875
4555,-6.420219421386719
4556,-2.8646926879882812
4557,-0.27832794189453125
4558,-11.474517822265625
4559,-6.832122802734375
4560,-12.12582397460936
4561,-10.409675598144545
4562,-9.832748413085938
4563,-11.796424865722656
4564,-17.936363220214844
4565,-10.92697143554686
4566,-9.246658325195312
4567,-9.891532897949219
4568,-18.36174774169922
4569,-14.775672912597656
4570,-9.795364379882827
4571,-17.26161956787108
4572,-11.049728393554673
4573,-1.8525619506835938
4574,-17.472511291503892
4575,-4.381996154785156
4576,-15.334564208984375
4577,-8.436477661132812
4578,-2.3206787109375
4579,-9.242538452148438
4580,-11.699989318847656
4581,-9.839424133300781
4582,4.405021667480469
4583,-9.159347534179688
4584,-16.188682556152344
4585,-12.367935180664077
4586,-13.998977661132812
4587,-3.2104263305664062
4588,-2.3145675659179688
4589,5.643089294433594
4590,-12.4078369140625
4591,-8.049583435058594
4592,-6.8945465087890625
4593,-1.0749130249023438
4594,-1.9372177124023438
4595,-4.403648376464844
4596,0.31390380859375
4597,-6.5616912841796875
4598,-10.804130554199205
4599,-2.5355911254882812
4600,-8.709342956542955
4601,-10.008621215820312
4602,-7.7380218505859375
4603,-4.500511169433594
4604,-5.76971435546875
4605,-3.556549072265625
4606,-13.194686889648438
4607,-19.231857299804673
4608,-16.00029754638672
4609,-4.996543884277344
4610,-15.161170959472656
4611,-4.3348541259765625
4612,-6.257881164550781
4613,-15.22256469726564
4614,1.187774658203125
4615,-13.696136474609375
4616,-11.236351013183594
4617,-3.947723388671875
4618,-7.474601745605469
4619,-10.793098449707031
4620,-7.86578369140625
4621,-9.608139038085938
4622,-7.67596435546875
4623,-3.9890899658203125
4624,-12.341659545898438
4625,-6.0650787353515625
4626,-12.230850219726562
4627,-6.041023254394531
4628,-2.8198623657226562
4629,-4.4168853759765625
4630,-6.0008544921875
4631,-13.006256103515625
4632,-3.541015625
4633,-11.650032043457031
4634,-12.998619079589844
4635,-2.1528244018554688
4636,2.74224853515625
4637,-12.545799255371094
4638,-7.2749481201171875
4639,-2.4476699829101562
4640,-8.024497985839844
4641,-7.4163055419921875
4642,-8.3099365234375
4643,-4.589256286621094
4644,-10.376045227050781
4645,-15.129417419433594
4646,-11.949211120605469
4647,-3.0028839111328125
4648,-9.392059326171875
4649,-10.473960876464844
4650,-9.038078308105469
4651,-5.488563537597656
4652,1.8766098022460938
4653,3.4522705078125
4654,-2.55743408203125
4655,-10.525337219238281
4656,0.18021392822265625
4657,-11.769943237304673
4658,-12.741188049316406
4659,-3.4249801635742188
4660,-3.7785491943359375
4661,-1.3636245727539062
4662,-4.432197570800781
4663,-7.34759521484375
4664,-1.8613052368164062
4665,-19.436775207519517
4666,-13.109565734863281
4667,-11.920547485351562
4668,-10.251258850097656
4669,-1.7713546752929688
4670,-8.043075561523438
4671,-3.1211929321289062
4672,-8.034233093261719
4673,-0.3137664794921875
4674,-8.370124816894531
4675,-1.0284271240234375
4676,0.13375091552734375
4677,-9.058830261230483
4678,-6.1768798828125
4679,-7.048637390136719
4680,-12.736793518066406
4681,-8.809417724609375
4682,-11.315521240234375
4683,-10.247856140136719
4684,-9.731033325195312
4685,-2.8574981689453125
4686,-2.9067459106445312
4687,-7.149818420410156
4688,0.9073715209960938
4689,-13.95111083984375
4690,-7.307670593261719
